de_caseid,de_seqno,de_type,de_document_num,dp_type,dp_sub_type,dp_seqno,de_date_filed,de_date_enter,de_who_entered,initials,name,pr_type,pr_crttype
42350,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-08-13,2018-08-13T14:21:10,661013,nln ,Nicole Nelson,crt,clk
42351,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-08-13,2018-08-13T15:15:23,661013,nln ,Nicole Nelson,crt,clk
42355,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-08-13,2018-08-14T08:25:56,24419,jef ,Joanne Friedl,crt,clk
42497,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-09-12,2018-09-12T14:12:30,24419,jef ,Joanne Friedl,crt,clk
41886,85,cmp                      ,19,motion                   ,pwrithc ,86,2018-09-25,2018-09-25T10:35:42,661013,nln ,Nicole Nelson,crt,clk
42613,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-10-01,2018-10-01T17:35:13,24419,jef ,Joanne Friedl,crt,clk
42729,5,motion                   ,1,motion                   ,pwrithc ,6,2018-10-16,2018-10-16T15:29:23,12573,lak ,Lynn Kamke,crt,clk
42822,7,cmp                      ,1,motion                   ,pwrithc ,8,2018-11-05,2018-11-06T15:18:11,1353789,rks ,Rachel Swanson,crt,clk
42868,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-11-15,2018-11-15T11:35:27,661013,nln ,Nicole Nelson,crt,clk
42869,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-11-15,2018-11-15T12:50:44,24419,jef ,Joanne Friedl,crt,clk
42876,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-11-16,2018-11-16T16:34:12,24419,jef ,Joanne Friedl,crt,clk
42885,10,cmp                      ,1,motion                   ,pwrithc ,11,2018-11-20,2018-11-20T10:30:10,661013,nln ,Nicole Nelson,crt,clk
42894,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-08-27,2018-11-20T17:08:55,24419,jef ,Joanne Friedl,crt,clk
42958,8,cmp                      ,1,motion                   ,pwrithc ,9,2018-11-28,2018-11-29T12:55:45,661013,nln ,Nicole Nelson,crt,clk
42978,6,cmp                      ,1,motion                   ,pwrithc ,7,2018-12-03,2018-12-04T11:29:42,24419,jef ,Joanne Friedl,crt,clk
43022,11,cmp                      ,1,motion                   ,pwrithc ,12,2018-12-11,2018-12-12T09:04:20,661013,nln ,Nicole Nelson,crt,clk
43036,8,cmp                      ,1,motion                   ,pwrithc ,9,2018-12-12,2018-12-13T11:09:07,1353789,rks ,Rachel Swanson,crt,clk
42894,14,cmp                      ,3,motion                   ,pwrithc ,15,2018-12-26,2018-12-26T15:43:24,661013,nln ,Nicole Nelson,crt,clk
43213,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-01-17,2019-01-17T10:39:51,1353789,rks ,Rachel Swanson,crt,clk
43217,7,cmp                      ,1,motion                   ,pwrithc ,8,2019-01-17,2019-01-17T15:21:56,24419,jef ,Joanne Friedl,crt,clk
43239,10,cmp                      ,1,motion                   ,pwrithc ,11,2019-01-25,2019-01-25T14:58:50,661013,nln ,Nicole Nelson,crt,clk
43291,6,cmp                      ,1,motion                   ,pwrithc ,7,2019-02-06,2019-02-06T14:54:54,24419,jef ,Joanne Friedl,crt,clk
43301,10,cmp                      ,1,motion                   ,pwrithc ,11,2019-02-07,2019-02-07T15:58:55,1353789,rks ,Rachel Swanson,crt,clk
43319,7,cmp                      ,1,motion                   ,pwrithc ,8,2019-02-14,2019-02-14T14:40:44,24419,jef ,Joanne Friedl,crt,clk
42822,41,cmp                      ,9,motion                   ,pwrithc ,42,2019-02-25,2019-02-25T09:32:28,661013,nln ,Nicole Nelson,crt,clk
43438,12,cmp                      ,1,motion                   ,pwrithc ,13,2019-03-06,2019-03-07T15:32:05,1353789,rks ,Rachel Swanson,crt,clk
43548,10,cmp                      ,1,motion                   ,pwrithc ,11,2019-03-29,2019-03-29T16:21:12,1353789,rks ,Rachel Swanson,crt,clk
43695,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-04-26,2019-04-29T10:09:49,1353789,rks ,Rachel Swanson,crt,clk
43728,6,cmp                      ,1,motion                   ,pwrithc ,7,2019-05-02,2019-05-02T15:07:09,1353789,rks ,Rachel Swanson,crt,clk
43754,6,cmp                      ,1,motion                   ,pwrithc ,7,2019-05-10,2019-05-10T14:50:36,24419,jef ,Joanne Friedl,crt,clk
43814,7,cmp                      ,1,motion                   ,pwrithc ,8,2019-05-20,2019-05-21T10:11:03,24419,jef ,Joanne Friedl,crt,clk
43934,9,cmp                      ,1,motion                   ,pwrithc ,10,2019-06-10,2019-06-10T12:25:05,661013,nln ,Nicole Nelson,crt,clk
44057,9,cmp                      ,1,motion                   ,pwrithc ,10,2019-06-27,2019-06-27T14:21:28,661013,nln ,Nicole Nelson,crt,clk
44068,12,cmp                      ,2,motion                   ,pwrithc ,13,2019-07-01,2019-07-01T17:17:09,24419,jef ,Joanne Friedl,crt,clk
44071,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-07-03,2019-07-03T14:12:22,1353789,rks ,Rachel Swanson,crt,clk
44113,5,motion                   ,1,motion                   ,pwrithc ,6,2019-03-12,2019-03-18T14:21:05,12573,lak ,Lynn Kamke,crt,clk
44126,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-07-15,2019-07-15T14:24:49,1353789,rks ,Rachel Swanson,crt,clk
44187,11,cmp                      ,1,motion                   ,pwrithc ,12,2019-07-25,2019-07-25T15:14:45,1353789,rks ,Rachel Swanson,crt,clk
