Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,DateAgg,Group,DE SeqNum,de_type,DocNum,DP Type,DP SubType,DP SeqNum,Date Filed
45944,3:20-cv-00497-wmc                       ,wmc,2020-05-29,,2021-09-30,550,2020-05-29,Prisoner Petitions,20,cmp                      ,1,cmp                      ,cmp     ,21,2020-05-29
45948,3:20-cv-00501-bbc                       ,bbc,2020-06-01,,2020-09-02,550,2020-06-01,Prisoner Petitions,4,cmp                      ,1,cmp                      ,cmp     ,5,2020-05-14
45949,3:20-cv-00502-jdp                       ,jdp,2020-06-01,,2020-08-19,550,2020-06-01,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-06-01
45950,3:20-cv-00503-wmc                       ,wmc,2020-06-01,,,550,2020-06-01,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-06-01
45958,3:20-cv-00505-bbc                       ,bbc,2020-06-02,,2020-08-10,550,2020-06-02,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2020-06-02
45959,3:20-cv-00506-bbc                       ,bbc,2020-06-02,,2020-08-10,550,2020-06-02,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-06-02
45973,3:20-cv-00514-bbc                       ,bbc,2020-06-05,,2020-06-26,560,2020-06-05,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-06-05
45979,3:20-cv-00520-bbc                       ,bbc,2020-06-08,,2020-10-07,550,2020-06-08,Prisoner Petitions,20,cmp                      ,1,cmp                      ,cmp     ,21,2020-06-08
45986,3:20-cv-00522-jdp                       ,jdp,2020-06-08,,2021-12-10,550,2020-06-08,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2020-06-08
46008,3:20-cv-00531-bbc                       ,bbc,2020-06-11,,2020-07-15,550,2020-06-11,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2020-06-11
46013,3:20-cv-00536-wmc                       ,wmc,2020-06-12,,2022-11-28,550,2020-06-12,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2020-06-12
46030,3:20-cv-00548-jdp                       ,jdp,2020-06-16,,,550,2020-06-16,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-06-16
46042,3:20-cv-00553-jdp                       ,jdp,2020-06-18,,2020-12-22,550,2020-06-18,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2020-06-18
46057,3:20-cv-00555-jdp                       ,jdp,2020-06-18,,2020-07-16,550,2020-06-18,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-06-18
46068,3:20-cv-00562-jdp                       ,jdp,2020-06-19,,2022-08-18,550,2020-06-19,Prisoner Petitions,26,cmp                      ,1,cmp                      ,cmp     ,27,2020-06-19
46076,3:20-cv-00570-bbc                       ,bbc,2020-06-22,,2020-07-28,550,2020-06-22,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2020-06-22
46089,3:20-cv-00578-jdp                       ,jdp,2020-06-24,,2022-02-08,550,2020-06-24,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2020-06-24
46092,3:20-cv-00582-jdp                       ,jdp,2020-06-24,2022-01-12,2022-10-25,550,2022-01-12,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2020-06-24
46096,3:20-cv-00583-wmc                       ,wmc,2020-06-24,,2021-03-09,440,2020-06-24,Civil Rights,14,cmp                      ,1,cmp                      ,cmp     ,15,2020-06-24
46105,3:20-cv-00592-jdp                       ,jdp,2020-06-26,,2021-09-14,550,2020-06-26,Prisoner Petitions,20,cmp                      ,1,cmp                      ,cmp     ,21,2020-06-26
46111,3:20-cv-00596-wmc                       ,wmc,2020-06-29,,2021-06-17,550,2020-06-29,Prisoner Petitions,27,cmp                      ,1,cmp                      ,cmp     ,28,2020-06-29
46113,3:20-cv-00598-jdp                       ,jdp,2020-06-29,,2021-05-18,864,2020-06-29,Social Security,11,cmp                      ,1,cmp                      ,cmp     ,12,2020-06-29
46115,3:20-cv-00600-wmc                       ,wmc,2020-06-29,,2022-02-18,550,2020-06-29,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2020-06-29
46118,3:20-cv-00601-jdp                       ,jdp,2020-06-29,,2021-12-10,440,2020-06-29,Civil Rights,19,cmp                      ,1,cmp                      ,cmp     ,20,2020-06-30
46134,3:20-cv-00611-jdp                       ,jdp,2020-07-01,,2020-11-09,440,2020-07-01,Civil Rights,7,cmp                      ,1,cmp                      ,cmp     ,8,2020-07-01
46141,3:20-cv-00613-wmc                       ,wmc,2020-07-02,,2021-10-05,865,2020-07-02,Social Security,5,cmp                      ,1,cmp                      ,cmp     ,6,2020-07-02
46148,3:20-cv-00620-jdp                       ,jdp,2020-07-06,,2022-02-01,550,2020-07-06,Prisoner Petitions,22,cmp                      ,1,cmp                      ,cmp     ,23,2020-07-06
46149,3:20-cv-00621-jdp                       ,jdp,2020-07-06,,2020-08-18,550,2020-07-06,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2020-07-06
46163,3:20-cv-00634-jdp                       ,jdp,2020-07-08,,2022-01-07,550,2020-07-08,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2020-07-08
46164,3:20-cv-00635-jdp                       ,jdp,2020-07-08,,,550,2020-07-08,Prisoner Petitions,20,cmp                      ,1,cmp                      ,cmp     ,21,2020-07-08
46165,3:20-cv-00636-bbc                       ,bbc,2020-07-08,,2020-08-24,550,2020-07-08,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2020-07-08
46204,3:20-cv-00643-wmc                       ,wmc,2020-07-13,,2022-09-12,550,2020-07-13,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2020-07-13
46205,3:20-cv-00645-wmc                       ,wmc,2020-07-13,,,550,2020-07-13,Prisoner Petitions,26,cmp                      ,1,cmp                      ,cmp     ,27,2020-07-13
46207,3:20-cv-00647-jdp                       ,jdp,2020-07-13,,2022-05-20,550,2020-07-13,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2020-07-13
46208,3:20-cv-00648-jdp                       ,jdp,2020-07-13,,2022-09-13,550,2020-07-13,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-07-13
46219,3:20-cv-00655-bbc                       ,bbc,2020-07-17,2021-05-26,2021-07-07,550,2021-05-26,Prisoner Petitions,19,cmp                      ,1,cmp                      ,cmp     ,20,2020-07-17
46220,3:20-cv-00656-jdp                       ,jdp,2020-07-17,,2020-07-20,550,2020-07-17,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2020-07-17
46221,3:20-cv-00657-wmc                       ,wmc,2020-07-17,,2022-02-07,550,2020-07-17,Prisoner Petitions,7,cmp                      ,1,cmp                      ,cmp     ,8,2020-07-13
46230,3:20-cv-00666-wmc                       ,wmc,2020-07-20,,2021-02-01,470,2020-07-20,Other Statutes,8,cmp                      ,1,cmp                      ,cmp     ,10,2020-07-20
46231,3:20-cv-00667-jdp                       ,jdp,2020-07-20,,2022-09-02,550,2020-07-20,Prisoner Petitions,31,cmp                      ,1,cmp                      ,cmp     ,32,2020-07-20
46235,3:20-cv-00668-wmc                       ,wmc,2020-07-20,,2021-05-04,550,2020-07-20,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2020-07-20
46253,3:20-cv-00679-wmc                       ,wmc,2020-07-24,,2021-07-27,550,2020-07-24,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-07-24
46266,3:20-cv-00686-bbc                       ,bbc,2020-07-27,,2020-12-04,550,2020-07-27,Prisoner Petitions,24,cmp                      ,1,cmp                      ,cmp     ,25,2020-07-27
46281,3:20-cv-00694-bbc                       ,bbc,2020-07-29,,2020-09-11,550,2020-07-29,Prisoner Petitions,10,cmp                      ,1,cmp                      ,cmp     ,11,2020-07-29
46288,3:20-cv-00699-bbc                       ,bbc,2020-07-30,,2020-09-29,550,2020-07-30,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-07-30
46312,3:20-cv-00702-wmc                       ,wmc,2020-07-30,,2020-09-11,440,2020-07-30,Civil Rights,11,cmp                      ,1,cmp                      ,cmp     ,12,2020-07-30
46313,3:20-cv-00703-wmc                       ,wmc,2020-07-30,,2021-11-05,550,2020-07-30,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-07-30
46314,3:20-cv-00704-jdp                       ,jdp,2020-07-30,,,550,2020-07-30,Prisoner Petitions,16,cmp                      ,1,cmp                      ,cmp     ,17,2020-07-30
46316,3:20-cv-00706-wmc                       ,wmc,2020-07-31,,2021-03-04,550,2020-07-31,Prisoner Petitions,22,cmp                      ,1,cmp                      ,cmp     ,23,2020-07-31
46318,3:20-cv-00708-bbc                       ,bbc,2020-07-31,,2020-10-08,550,2020-07-31,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2020-07-31
46319,3:20-cv-00709-jdp                       ,jdp,2020-07-31,,2022-03-29,550,2020-07-31,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2020-07-31
46320,3:20-cv-00710-jdp                       ,jdp,2020-07-31,,2020-09-29,550,2020-07-31,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2020-07-31
46324,3:20-cv-00711-bbc                       ,bbc,2020-07-31,,2020-08-18,550,2020-07-31,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2020-07-31
46325,3:20-cv-00712-jdp                       ,jdp,2020-07-31,,2020-08-04,550,2020-07-31,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2020-07-31
46330,3:20-cv-00715-wmc                       ,wmc,2020-08-03,,2020-09-17,440,2020-08-03,Civil Rights,12,cmp                      ,1,cmp                      ,cmp     ,13,2020-08-03
46334,3:20-cv-00719-wmc                       ,wmc,2020-08-04,,2022-12-29,550,2020-08-04,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2020-08-04
46347,3:20-cv-00725-bbc                       ,bbc,2020-08-05,2021-01-22,2021-01-22,550,2021-01-22,Prisoner Petitions,9,cmp                      ,1,cmp                      ,cmp     ,10,2020-08-05
46348,3:20-cv-00726-wmc                       ,wmc,2020-08-05,2023-01-06,,550,2023-01-06,Prisoner Petitions,12,cmp                      ,1,cmp                      ,cmp     ,13,2020-08-05
46360,3:20-cv-00736-wmc                       ,wmc,2020-08-07,,,550,2020-08-07,Prisoner Petitions,21,cmp                      ,1,cmp                      ,cmp     ,22,2020-08-07
46367,3:20-cv-00739-wmc                       ,wmc,2020-08-10,,2021-04-05,550,2020-08-10,Prisoner Petitions,17,cmp                      ,1,cmp                      ,cmp     ,18,2020-08-10
46368,3:20-cv-00740-wmc                       ,wmc,2020-08-10,,2022-12-13,550,2020-08-10,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2020-08-10
46369,3:20-cv-00741-wmc                       ,wmc,2020-08-10,,2023-02-13,550,2020-08-10,Prisoner Petitions,35,cmp                      ,1,cmp                      ,cmp     ,36,2020-08-10
46370,3:20-cv-00742-wmc                       ,wmc,2020-08-10,,2023-01-27,550,2020-08-10,Prisoner Petitions,34,cmp                      ,1,cmp                      ,cmp     ,35,2020-08-10
46374,3:20-cv-00743-bbc                       ,bbc,2020-08-10,,2021-11-03,440,2020-08-10,Civil Rights,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-08-10
46379,3:20-cv-00748-bbc                       ,bbc,2020-08-10,,2020-09-29,550,2020-08-10,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2020-08-10
46400,3:20-cv-00762-jdp                       ,jdp,2020-08-13,2021-02-23,2022-08-30,550,2021-02-23,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-08-13
46410,3:20-cv-00764-wmc                       ,wmc,2020-08-18,,2021-11-04,550,2020-08-18,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2020-08-18
46445,3:20-cv-00775-jdp                       ,jdp,2020-08-21,,2021-05-27,440,2020-08-21,Civil Rights,10,cmp                      ,1,cmp                      ,cmp     ,11,2020-08-21
46450,3:20-cv-00780-jdp                       ,jdp,2020-08-24,,2021-01-11,440,2020-08-24,Civil Rights,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-08-24
46458,3:20-cv-00784-wmc                       ,wmc,2020-08-26,,2023-02-03,550,2020-08-26,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-08-26
46459,3:20-cv-00785-wmc                       ,wmc,2020-08-26,,2020-09-10,550,2020-08-26,Prisoner Petitions,27,cmp                      ,1,cmp                      ,cmp     ,28,2020-08-26
46460,3:20-cv-00786-wmc                       ,wmc,2020-08-26,,2020-09-10,550,2020-08-26,Prisoner Petitions,25,cmp                      ,1,cmp                      ,cmp     ,26,2020-08-26
46463,3:20-cv-00789-jdp                       ,jdp,2020-08-27,,2020-10-15,550,2020-08-27,Prisoner Petitions,19,cmp                      ,1,cmp                      ,cmp     ,20,2020-08-27
46464,3:20-cv-00790-wmc                       ,wmc,2020-08-27,,,550,2020-08-27,Prisoner Petitions,25,cmp                      ,1,cmp                      ,cmp     ,26,2020-08-27
46468,3:20-cv-00792-jdp                       ,jdp,2020-08-27,,2022-06-07,625,2020-08-27,Forfeiture/Penalty ,4,cmp                      ,1,cmp                      ,cmp     ,5,2020-08-27
46469,3:20-cv-00793-jdp                       ,jdp,2020-08-27,,,625,2020-08-27,Forfeiture/Penalty ,4,cmp                      ,1,cmp                      ,cmp     ,5,2020-08-27
46472,3:20-cv-00795-jdp                       ,jdp,2020-08-28,,2020-09-28,550,2020-08-28,Prisoner Petitions,11,cmp                      ,1,cmp                      ,cmp     ,12,2020-08-28
46485,3:20-cv-00802-wmc                       ,wmc,2020-08-31,,2020-10-27,550,2020-08-31,Prisoner Petitions,15,cmp                      ,1,cmp                      ,cmp     ,16,2020-08-31
46489,3:20-cv-00808-wmc                       ,wmc,2020-09-01,,2020-09-10,550,2020-09-01,Prisoner Petitions,31,cmp                      ,1,cmp                      ,cmp     ,32,2020-09-01
46502,3:20-cv-00811-jdp                       ,jdp,2020-09-03,,2021-03-22,550,2020-09-03,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2020-09-03
46510,3:20-cv-00816-wmc                       ,wmc,2020-09-04,2022-10-17,2022-10-17,550,2022-10-17,Prisoner Petitions,13,cmp                      ,1,cmp                      ,cmp     ,14,2020-09-04
46518,3:20-cv-00822-jdp                       ,jdp,2020-09-08,,2021-04-02,890,2020-09-08,Other Statutes,12,cmp                      ,1,cmp                      ,cmp     ,13,2020-09-08
46523,3:20-cv-00825-jdp                       ,jdp,2020-09-09,,2021-09-07,550,2020-09-09,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2020-09-09
46524,3:20-cv-00826-wmc                       ,wmc,2020-09-09,,,550,2020-09-09,Prisoner Petitions,14,cmp                      ,1,cmp                      ,cmp     ,15,2020-09-09
46526,3:20-cv-00828-bbc                       ,bbc,2020-09-09,,2020-10-27,550,2020-09-09,Prisoner Petitions,18,cmp                      ,1,cmp                      ,cmp     ,19,2020-09-09
46530,3:20-cv-00831-wmc                       ,wmc,2020-09-09,,2020-11-25,440,2020-09-09,Civil Rights,9,cmp                      ,1,cmp                      ,cmp     ,10,2020-09-09
46556,3:20-cv-00836-jdp                       ,jdp,2020-09-10,,2022-01-24,550,2020-09-10,Prisoner Petitions,20,cmp                      ,2,cmp                      ,cmp     ,21,2020-09-10
46566,3:20-cv-00842-jdp                       ,jdp,2020-09-11,,2020-12-18,440,2020-09-11,Civil Rights,9,cmp                      ,1,cmp                      ,cmp     ,10,2020-09-11
